0.758018	0.3438595	0.10845472
0.76110363	0.34624538	0.10987263
0.7621773	0.3428451	0.107709914
0.7625033	0.33499977	0.10674466
0.7642885	0.34122574	0.10653556
0.76986086	0.33363497	0.10541502
0.7648558	0.34126693	0.10683836
0.76315343	0.34627834	0.1103513
0.7629717	0.34588665	0.1091571
0.76314646	0.34543043	0.11077055
0.76305944	0.3438383	0.10939993
0.75909936	0.3454609	0.111353315
0.7629369	0.34467253	0.110673174
0.76338345	0.34451598	0.11155185
0.763451	0.3442758	0.1096439
0.7626243	0.34686062	0.11196419
0.764287	0.34780678	0.11101058
0.7670692	0.34787372	0.11163915
0.7611144	0.34016082	0.10902907
0.7629695	0.34037372	0.10907729
0.7685764	0.365926	0.1190992
0.76367474	0.37736663	0.12191607
0.7632509	0.36110896	0.113117285
0.76310194	0.3470398	0.12106692
0.7664708	0.30601603	0.1100923
0.7610402	0.37553963	0.10603043
0.762557	0.2658821	0.090064846
0.76460296	0.091085784	0.08773948
0.76491565	0.091992505	0.087450795
0.7616057	0.089060836	0.08684125
0.762308	0.090195164	0.087789
0.7638934	0.0910777	0.08674126
0.7634066	0.09034085	0.086238876
0.76078594	0.090146646	0.08895489
0.76587814	0.092194684	0.08850453
0.7626001	0.09051994	0.08761243
0.76692873	0.09118615	0.08815493
0.76473325	0.09165139	0.08787594
0.76506096	0.09123779	0.08850311
0.766466	0.09209213	0.08668094
0.7636733	0.09101672	0.08771692
0.76266503	0.09022109	0.08900884
0.7649292	0.091942884	0.088775404
0.76373345	0.091895066	0.0891483
0.7660652	0.09248668	0.09028732
0.7653379	0.36910734	0.0926869
0.7645295	0.36898822	0.11616893
0.76096326	0.38787892	0.115493566
0.7631778	0.36988539	0.11475511
0.7639671	0.3593206	0.10172801
0.76210713	0.33967623	0.10667837
0.7631146	0.3422526	0.10780136
0.7670223	0.34533045	0.10865952
0.76204354	0.34537476	0.10868501
0.76195693	0.34603995	0.107882954
0.7648158	0.34426612	0.107357934
0.7645151	0.33842403	0.10667672
0.769048	0.33975723	0.1055169
0.7678072	0.34063083	0.10585738
0.7691135	0.34452206	0.10800635
0.76358825	0.33872953	0.106599964
0.7656394	0.34493923	0.10847181
0.76396257	0.33835474	0.10722467
0.7678132	0.3481698	0.11012626
0.7675116	0.3494575	0.111154586
0.76655096	0.3478977	0.10841275
0.7663001	0.34347975	0.106510736
0.7702897	0.35256764	0.11005933
0.7707512	0.34982666	0.109256685
0.7682438	0.3504716	0.11008524
0.7658101	0.34627214	0.10811419
0.76542234	0.34433517	0.108452976
0.76365364	0.3501633	0.10933493
0.76965797	0.3422912	0.10739775
0.68254447	0.34024435	0.10844612
0.3436692	0.10941187	0.07074938
0.34152362	0.10795537	0.06982428
0.34143898	0.10831107	0.07011141
0.3451156	0.10971486	0.07037417
0.34272635	0.10910786	0.07005246
0.34038493	0.10727866	0.06992806
0.3454977	0.10937991	0.0699684
0.33653447	0.10670541	0.06893067
0.3436612	0.12803108	0.10891714
0.76716655	0.34305927	0.107196145
0.76430213	0.34371346	0.10889072
0.7648924	0.33685118	0.10643489
0.76193833	0.336026	0.106083736
0.7659124	0.34002206	0.106572285
0.76322937	0.3441332	0.108331084
0.7662758	0.34216163	0.10687634
0.76336163	0.34046096	0.106148414
0.6391277	0.34386438	0.10857566
0.33632755	0.107963316	0.06914489
0.3407014	0.107306525	0.069565475
0.33882347	0.106947094	0.07075165
0.34283283	0.10767502	0.06970639
0.34500274	0.10959943	0.069400266
0.342363	0.10929303	0.06980219
0.3393475	0.107529305	0.06852585
0.34019077	0.10833267	0.06860341
0.3395124	0.108017534	0.06921281
0.34126258	0.10861775	0.06998948
0.34123695	0.10846056	0.069824114
0.37564188	0.122130975	0.072613865
0.31948075	0.11198806	0.06678742
0.30006692	0.098987006	0.06573065
0.33432224	0.077115215	0.07327046
0.05783577	0.037293278	0.037169687
0.06012858	0.037906058	0.03751309
