0.758018	0.3438595	0.10845472
0.7605655	0.34626526	0.10812036
0.7637387	0.33911532	0.10624333
0.7669228	0.3422545	0.10774947
0.7665989	0.342542	0.10705533
0.7673731	0.34194908	0.107192956
0.7638592	0.34530365	0.1087418
0.763121	0.34254134	0.108969904
0.76226133	0.34913898	0.11179539
0.76666725	0.34714243	0.1109275
0.76080495	0.3452086	0.11121686
0.7632673	0.34472442	0.11064103
0.76200783	0.34483132	0.110833995
0.7641553	0.34544525	0.109815486
0.7642412	0.34767634	0.110868596
0.7646068	0.3479801	0.112037435
