0.87894475	0.206236	0.06741544
0.69080436	0.07843862	0.067608334
0.85048825	0.24690112	0.07005484
0.8558089	0.31859922	0.08694618
0.8277555	0.42316884	0.06743636
0.93485796	0.42838693	0.08972101
0.47846994	0.12279771	0.06774742
0.4897867	0.13097419	0.07198305
0.49920562	0.13378248	0.07355707
0.2587472	0.10948989	0.09578796
0.05810169	0.049314898	0.046841808
0.47482106	0.13883732	0.07225906
0.48195907	0.1366888	0.07058073
0.480804	0.13712358	0.07006522
0.49943063	0.14197087	0.07289076
0.48887983	0.14150584	0.07339831
0.42713916	0.13076878	0.07325879
0.91225123	0.39286876	0.081606254
0.8780482	0.4151541	0.06807376
0.869701	0.2965312	0.11372701
0.8319056	0.18604723	0.07298534
0.91647744	0.21904649	0.09762089
0.9269661	0.22843406	0.100425854
0.9292767	0.21729106	0.09194874
0.9353578	0.21797729	0.10876788
0.93040794	0.22676918	0.10885005
0.9224874	0.23126164	0.111805126
0.91384774	0.18099318	0.08124169
0.8817194	0.16994163	0.07387309
0.8528097	0.28751191	0.11442606
0.90021795	0.38722306	0.06629966
0.8397329	0.36454612	0.09373457
0.40933377	0.103723586	0.066510856
0.4922332	0.13540524	0.07104054
0.49272826	0.14588034	0.06701007
0.48051783	0.14387344	0.071179785
0.4899178	0.14015637	0.07421176
0.49254963	0.14264831	0.069824666
0.48027742	0.13878454	0.070192546
0.49509373	0.14000206	0.0738456
0.49263614	0.15005036	0.069744244
0.060064044	0.056240335	0.050293405
0.797317	0.06442573	0.051084332
0.9238257	0.073242314	0.061725598
0.9298506	0.086535715	0.061339937
0.9227884	0.07411347	0.05812572
0.8445499	0.0693485	0.066813976
0.8734151	0.060438216	0.05271544
0.8089646	0.06555935	0.061255846
0.69453955	0.1319637	0.048259925
0.064021945	0.05377488	0.05199068
0.11368797	0.08212142	0.078219384
0.5035525	0.14747429	0.07285192
0.5080625	0.1496458	0.07079763
0.49945378	0.15937446	0.073780246
0.5072754	0.15768576	0.07396029
0.5062316	0.15571429	0.07347382
0.50161636	0.15346096	0.0709849
0.50397426	0.16375113	0.077067025
0.49799526	0.1570152	0.07409096
0.5070548	0.15899242	0.07596731
0.48226768	0.14234544	0.07343342
0.50478363	0.15780948	0.07417205
0.50079787	0.14962003	0.07490425
0.49271718	0.1554293	0.07327184
0.50061905	0.15123188	0.07211817
0.49015027	0.15290551	0.07060677
0.50143635	0.15383445	0.076013036
0.49043736	0.14488848	0.07120672
0.4976293	0.15538831	0.07164746
0.49105716	0.1497317	0.07174876
0.49476442	0.14878592	0.07164838
0.48376358	0.1439894	0.072752684
0.50344336	0.15649644	0.0856063
0.49836957	0.14210083	0.09253637
0.508702	0.143212	0.090861
0.50961375	0.14299281	0.0740116
0.48916176	0.13887115	0.076022126
0.49649876	0.14559153	0.0738874
0.4991479	0.14548811	0.0725362
0.4992367	0.14803919	0.08041474
0.49624366	0.14190127	0.065055005
0.48530537	0.1403632	0.073701374
0.49920762	0.14638166	0.07064926
0.4999901	0.14114785	0.07314238
0.50243175	0.14379011	0.070971124
0.47745088	0.14105737	0.07146424
0.5103527	0.14758992	0.073948644
0.49905407	0.14292416	0.07336464
0.50787467	0.14394093	0.07152277
0.5110274	0.14377715	0.071246386
0.49733177	0.14069931	0.07341597
0.5070011	0.14186077	0.07237377
0.50371414	0.14391367	0.07228515
0.5017173	0.14645924	0.072817005
0.5130944	0.15326424	0.07148318
0.49974266	0.14910842	0.07318993
0.4994875	0.14685814	0.074702114
0.5069195	0.14960901	0.07410411
0.49966705	0.1436089	0.07321056
0.49221113	0.1452084	0.07139974
0.5030976	0.15084845	0.07328984
0.48723868	0.15182073	0.07536253
0.49233437	0.15638731	0.07357907
0.4897226	0.15136878	0.07289868
0.49283373	0.1526606	0.0728614
0.48990697	0.15347552	0.07536324
0.4891073	0.14625593	0.0719724
0.48853967	0.15134986	0.071512446
0.51481336	0.14803694	0.0720278
0.50307477	0.15282334	0.07294698
0.5089468	0.1509125	0.07328292
0.4997853	0.14777388	0.072918884
0.50261676	0.14736165	0.07410114
0.5059422	0.1500723	0.07494788
0.49365616	0.14754443	0.06930556
0.49577495	0.14930616	0.07323618
0.51085764	0.1456507	0.075457685
0.5013288	0.14915588	0.114356406
0.51664585	0.1513938	0.07258306
0.5136286	0.14983663	0.07279781
0.5083206	0.15186591	0.07323733
0.50163424	0.15723817	0.07319921
0.48584232	0.15202776	0.070135236
0.5107646	0.15054376	0.07333525
0.49765635	0.14235654	0.07325911
0.49852622	0.15296006	0.0722525
0.49948025	0.14634798	0.07246765
0.50784796	0.14382796	0.075137064
0.502254	0.14902103	0.072602265
0.50079906	0.15049413	0.07464648
0.5135172	0.15652639	0.07276159
0.5067575	0.16277042	0.075926125
0.5036305	0.15892443	0.07562424
0.49893793	0.1561071	0.07330393
0.50319904	0.1604578	0.076061234
0.4951016	0.15531401	0.07325693
0.5043373	0.1533659	0.07269847
0.501505	0.15515287	0.073503144
0.50311583	0.15235637	0.07115055
0.4771071	0.14681333	0.075315505
0.49684492	0.1460586	0.07323773
0.506493	0.15716007	0.07290781
0.49717346	0.15318713	0.071394615
0.49145937	0.15874563	0.07367647
0.48923454	0.15279163	0.0776827
0.4992472	0.16112009	0.080093525
0.49619886	0.1587417	0.07707244
0.50718784	0.15807714	0.07442284
